analogy,cos,w3w4,w2w4,addrank,baserank,domainsimrank,mulrank,diffrank,category,freq1,freq2,freq3,freq4
belt:waist::scarf:neck,0.4944281089616442,0.4906492396957879,0.6738501487836246,73,301,12,76,94,: goes on,46076,7218,2603,41670
scarf:neck::glove:hand,0.3245869368312504,0.4150482748167898,0.38195575618084876,359,55,808,372,175762,: goes on,2603,41670,6009,237557
scarf:neck::shoe:foot,0.4546776992386968,0.3587046813730277,0.4687537915321816,8,604,160,7,165,: goes on,2603,41670,14647,102260
scarf:neck::hat:head,0.28839686229649314,0.215569629011916,0.46617235263384593,606,4398,172,631,6682,: goes on,2603,41670,37672,480046
scarf:neck::crown:head,0.24587365818681226,0.22191900629139086,0.46617235263384593,1621,11460,172,1635,17760,: goes on,2603,41670,105490,480046
scarf:neck::necklace:neck,0.7062860028306682,0.39115829602203067,1.0,1,265,1,1,1,: goes on,2603,41670,5170,41670
scarf:neck::earring:ear,0.46639162714542043,0.3661197517351607,0.5142298654583816,2,159,71,2,159,: goes on,2603,41670,856,20900
scarf:neck::ring:finger,0.48533582419419363,0.43911837972373924,0.5591534558475612,3,42,42,3,176,: goes on,2603,41670,116834,21332
scarf:neck::bracelet:wrist,0.534887744348015,0.44203310319309835,0.6110409375820487,1,54,19,1,21,: goes on,2603,41670,3144,7719
scarf:neck::anklet:ankle,0.3996946960091612,0.24535587260179254,0.5137858191640143,15,8532,72,14,185,: goes on,2603,41670,169,10987
scarf:neck::belt:waist,0.396052523575882,0.4598432535970196,0.6738501487836246,31,10,6,32,22307,: goes on,2603,41670,46076,7218
human:arm::bird:wing,0.30589859900775834,0.056446425762968454,0.3941282724299907,455,261963,186,426,73,: has_front_limb,353339,75822,80341,183103
human:arm::dolphin:flipper,0.4680580634599577,0.459868969481021,0.3235748612851726,1,91,773,1,58,: has_front_limb,353339,75822,8764,1241
human:arm::fish:fin,0.3508821837605704,0.3076305158940616,0.2849497939462607,145,8858,1707,136,882,: has_front_limb,353339,75822,129071,16085
human:arm::lobster:pincer,0.2771557921009801,0.16764573746907893,0.3569695052452544,659,32800,399,640,939,: has_front_limb,353339,75822,3722,891
bird:wing::human:arm,0.21556626635745127,0.011345969994038026,0.3941282724299907,2089,621415,118,2201,565,: has_front_limb,80341,183103,353339,75822
bird:wing::dolphin:flipper,0.2917791404133812,0.459868969481021,0.15545962399226423,120,91,22334,161,207084,: has_front_limb,80341,183103,8764,1241
bird:wing::fish:fin,0.3748113458872562,0.3076305158940616,0.3565902055321225,11,8857,229,12,242,: has_front_limb,80341,183103,129071,16085
bird:wing::lobster:pincer,0.25344972322601983,0.16764573746907893,0.2522545123752102,180,32799,2208,199,2856,: has_front_limb,80341,183103,3722,891
dolphin:flipper::human:arm,0.1402528500456289,0.011345969994038026,0.3235748612851726,23066,621415,210,24836,5919,: has_front_limb,8764,1241,353339,75822
dolphin:flipper::bird:wing,0.14821723654750107,0.056446425762968454,0.15545962399226423,37033,261963,32211,37581,20987,: has_front_limb,8764,1241,80341,183103
dolphin:flipper::fish:fin,0.25792860013661045,0.3076305158940616,0.3005214719945479,3174,8857,525,3213,153494,: has_front_limb,8764,1241,129071,16085
dolphin:flipper::lobster:pincer,0.25883660304264755,0.16764573746907893,0.2080126115195504,1106,32798,9181,1126,1684,: has_front_limb,8764,1241,3722,891
fish:fin::human:arm,0.15073562182849565,0.011345969994038026,0.2849497939462607,29375,621415,2254,32675,7315,: has_front_limb,129071,16085,353339,75822
fish:fin::bird:wing,0.39214035300366257,0.056446425762968454,0.3565902055321225,37,261963,482,39,7,: has_front_limb,129071,16085,80341,183103
fish:fin::dolphin:flipper,0.3474633528682473,0.459868969481021,0.3005214719945479,61,91,1654,72,138774,: has_front_limb,129071,16085,8764,1241
fish:fin::lobster:pincer,0.1537918961408465,0.16764573746907893,0.13880135427854415,22658,32798,38563,25373,340729,: has_front_limb,129071,16085,3722,891
lobster:pincer::human:arm,0.15725257198392661,0.011345969994038026,0.3569695052452544,20852,621415,278,21685,6999,: has_front_limb,3722,891,353339,75822
lobster:pincer::bird:wing,0.24722027151700132,0.056446425762968454,0.2522545123752102,2238,261964,2833,2317,1093,: has_front_limb,3722,891,80341,183103
lobster:pincer::dolphin:flipper,0.2760895779346668,0.459868969481021,0.2080126115195504,235,91,7230,275,559511,: has_front_limb,3722,891,8764,1241
lobster:pincer::fish:fin,0.17076712174628142,0.3076305158940616,0.13880135427854415,18253,8857,36770,19119,763279,: has_front_limb,3722,891,129071,16085
paper:sheet::bread:loaf,0.45019606595270933,0.5327918557192148,0.14476849546326304,31,88,27833,31,12338,: has_class_term,151272,28564,23538,7992
paper:sheet::corn:ear,0.24378961078058742,0.18224870107849953,0.2066082868561927,1589,19196,7317,1614,4755,: has_class_term,151272,28564,24898,20900
paper:sheet::grass:blade,0.3506283662073166,0.2287412395645588,0.39365146021899033,208,13313,147,193,20,: has_class_term,151272,28564,38828,24449
paper:sheet::sand:grain,0.24136916083126447,0.35557166148897595,0.24512208006774455,3000,886,3336,3118,845610,: has_class_term,151272,28564,50806,30029
paper:sheet::lettuce:head,0.07552904678963895,3.704718549208213E-4,0.028981653371851542,145271,642463,409187,149501,59392,: has_class_term,151272,28564,2146,480046
paper:sheet::hay:bale,0.33690490835673875,0.31739981411082585,0.1459533299883655,21,467,27090,22,2842,: has_class_term,151272,28564,16898,3448
paper:sheet::bacon:strip,-0.029364836220302438,0.030461136139820915,0.20707351962596396,875074,398726,7256,860289,1135749,: has_class_term,151272,28564,13988,53263
paper:sheet::clothing:article,-0.24591757530050598,-0.012064473481031651,0.11626506181619983,1350270,699165,55572,1350285,1350645,: has_class_term,151272,28564,45783,167253
paper:sheet::garlic:clove,0.30507579009237396,0.441607123782524,0.00824537539099991,468,383,580444,460,745304,: has_class_term,151272,28564,5038,981
bread:loaf::paper:sheet,0.3800699964518911,0.5059674097858137,0.14476849546326304,8,15,17770,7,350510,: has_class_term,23538,7992,151272,28564
bread:loaf::corn:ear,0.12049341045105649,0.18224870107849953,0.1197032127003717,34464,19194,37086,35474,788184,: has_class_term,23538,7992,24898,20900
bread:loaf::grass:blade,0.21296362898740331,0.2287412395645588,0.16120028867757835,3588,13313,11429,3739,141737,: has_class_term,23538,7992,38828,24449
bread:loaf::sand:grain,0.08187403154552406,0.35557166148897595,0.2133640232013194,130621,886,3698,135154,1350579,: has_class_term,23538,7992,50806,30029
bread:loaf::lettuce:head,0.06365086602579331,3.704718549208213E-4,0.06401264818275769,205552,642463,190059,213335,114924,: has_class_term,23538,7992,2146,480046
bread:loaf::hay:bale,0.23080607695450517,0.31739981411082585,0.05258366513182421,2168,467,254022,2088,602329,: has_class_term,23538,7992,16898,3448
bread:loaf::bacon:strip,0.03173909255636119,0.030461136139820915,0.08394433283460474,384142,398726,109115,362290,523217,: has_class_term,23538,7992,13988,53263
bread:loaf::clothing:article,-0.029701202351964932,-0.012064473481031651,-0.04642608857716002,860488,699165,1089370,872058,860985,: has_class_term,23538,7992,45783,167253
bread:loaf::garlic:clove,0.3578318339591152,0.441607123782524,0.22644352759787073,41,382,2884,38,154185,: has_class_term,23538,7992,5038,981
corn:ear::paper:sheet,0.4138622679714587,0.5059674097858137,0.2066082868561927,8,15,11242,8,9310,: has_class_term,24898,20900,151272,28564
corn:ear::bread:loaf,0.30560116298515055,0.5327918557192148,0.1197032127003717,309,88,58673,311,746291,: has_class_term,24898,20900,23538,7992
corn:ear::grass:blade,0.31163928224890886,0.2287412395645588,0.2938409883774765,651,13312,2550,669,3626,: has_class_term,24898,20900,38828,24449
corn:ear::sand:grain,-0.1228322904258375,0.35557166148897595,0.11419578278133166,1324365,886,66668,1323746,1350672,: has_class_term,24898,20900,50806,30029
corn:ear::lettuce:head,0.2113651311001758,3.704718549208213E-4,0.26467497653886374,4843,642463,4270,5047,2980,: has_class_term,24898,20900,2146,480046
corn:ear::hay:bale,0.16443230405574852,0.31739981411082585,0.0731485309213223,21950,466,176698,20702,924962,: has_class_term,24898,20900,16898,3448
corn:ear::bacon:strip,0.014327766534862202,0.030461136139820915,0.034663440184078465,568576,398727,403098,542188,761605,: has_class_term,24898,20900,13988,53263
corn:ear::clothing:article,-0.015151753757807291,-0.012064473481031651,-0.06710804864125626,799604,699165,1216279,808155,805306,: has_class_term,24898,20900,45783,167253
corn:ear::garlic:clove,0.1784338087649605,0.441607123782524,0.11961485888324713,11982,383,58794,10544,1315301,: has_class_term,24898,20900,5038,981
grass:blade::paper:sheet,0.4859497522751157,0.5059674097858137,0.39365146021899033,1,15,448,1,303,: has_class_term,38828,24449,151272,28564
grass:blade::bread:loaf,0.42714503329861936,0.5327918557192148,0.16120028867757835,16,88,23571,17,9504,: has_class_term,38828,24449,23538,7992
grass:blade::corn:ear,0.22127515923163377,0.18224870107849953,0.2938409883774765,2948,19195,2285,2786,29835,: has_class_term,38828,24449,24898,20900
grass:blade::sand:grain,0.18719224083601607,0.35557166148897595,0.1804083823435248,10123,885,15872,9444,1017627,: has_class_term,38828,24449,50806,30029
grass:blade::lettuce:head,0.11161239492907161,3.704718549208213E-4,0.1908188684925713,67833,642463,12998,68447,42898,: has_class_term,38828,24449,2146,480046
grass:blade::hay:bale,0.26715665968366875,0.31739981411082585,0.14904197170647465,581,466,30638,477,78700,: has_class_term,38828,24449,16898,3448
grass:blade::bacon:strip,0.012811896521306407,0.030461136139820915,0.20005764205370577,599140,398728,10861,543892,804587,: has_class_term,38828,24449,13988,53263
grass:blade::clothing:article,0.04234077553246879,-0.012064473481031651,-0.04334702514071913,331321,699165,1062762,336612,241226,: has_class_term,38828,24449,45783,167253
grass:blade::garlic:clove,0.25335016870267696,0.441607123782524,0.16077496997422625,1527,383,23789,1235,935948,: has_class_term,38828,24449,5038,981
sand:grain::paper:sheet,0.30129707523217125,0.5059674097858137,0.24512208006774455,312,15,3532,306,1206500,: has_class_term,50806,30029,151272,28564
sand:grain::bread:loaf,0.381058834784205,0.5327918557192148,0.2133640232013194,319,88,6387,325,373417,: has_class_term,50806,30029,23538,7992
sand:grain::corn:ear,0.09967680224201597,0.18224870107849953,0.11419578278133166,80834,19194,55347,81036,1022197,: has_class_term,50806,30029,24898,20900
sand:grain::grass:blade,0.1623350135992936,0.2287412395645588,0.1804083823435248,19707,13311,12396,20216,468437,: has_class_term,50806,30029,38828,24449
sand:grain::lettuce:head,-0.046242276177959375,3.704718549208213E-4,-0.04854768789121034,1032121,642463,1043473,1040241,1136752,: has_class_term,50806,30029,2146,480046
sand:grain::hay:bale,0.23689856804147966,0.31739981411082585,0.16916082855047965,2477,466,15650,2385,326389,: has_class_term,50806,30029,16898,3448
sand:grain::bacon:strip,-0.1147120848017121,0.030461136139820915,0.05592590802806836,1295939,398728,224974,1288117,1344329,: has_class_term,50806,30029,13988,53263
sand:grain::clothing:article,0.023159356728940362,-0.012064473481031651,-0.09762442387925407,405628,699165,1279856,414173,299918,: has_class_term,50806,30029,45783,167253
sand:grain::garlic:clove,0.3352516203603729,0.441607123782524,0.25452405284364416,978,383,2930,917,133604,: has_class_term,50806,30029,5038,981
lettuce:head::paper:sheet,0.29322936277634754,0.5059674097858137,0.028981653371851542,56,15,588066,56,577241,: has_class_term,2146,480046,151272,28564
lettuce:head::bread:loaf,0.28584531197877683,0.5327918557192148,0.06401264818275769,54,88,311691,57,612390,: has_class_term,2146,480046,23538,7992
lettuce:head::corn:ear,0.2537239569955209,0.18224870107849953,0.26467497653886374,206,19195,1393,204,5067,: has_class_term,2146,480046,24898,20900
lettuce:head::grass:blade,0.2079235689251187,0.2287412395645588,0.1908188684925713,3146,13312,10689,3351,89426,: has_class_term,2146,480046,38828,24449
lettuce:head::sand:grain,0.015807426195251984,0.35557166148897595,-0.04854768789121034,653247,886,1184875,660702,1349055,: has_class_term,2146,480046,50806,30029
lettuce:head::hay:bale,0.15940260499948758,0.31739981411082585,0.06021055089645089,21893,467,337334,20884,978431,: has_class_term,2146,480046,16898,3448
lettuce:head::bacon:strip,-0.07120851410436632,0.030461136139820915,0.030657043345243683,1226335,398727,573090,1212103,1291705,: has_class_term,2146,480046,13988,53263
lettuce:head::clothing:article,-0.08144045943806047,-0.012064473481031651,-0.14459328422814258,1261738,699165,1346549,1264432,1270290,: has_class_term,2146,480046,45783,167253
lettuce:head::garlic:clove,0.2090839828590769,0.441607123782524,0.09972584377493864,3894,382,134645,3221,895629,: has_class_term,2146,480046,5038,981
hay:bale::paper:sheet,0.43157949778182114,0.5059674097858137,0.1459533299883655,1,15,19531,1,1613,: has_class_term,16898,3448,151272,28564
hay:bale::bread:loaf,0.30464259089582546,0.5327918557192148,0.05258366513182421,202,88,305900,209,1118266,: has_class_term,16898,3448,23538,7992
hay:bale::corn:ear,0.14090478681927565,0.18224870107849953,0.0731485309213223,20041,19195,189816,21209,414032,: has_class_term,16898,3448,24898,20900
hay:bale::grass:blade,0.27558987053279466,0.2287412395645588,0.14904197170647465,272,13312,17415,259,3529,: has_class_term,16898,3448,38828,24449
hay:bale::sand:grain,0.060500922757083415,0.35557166148897595,0.16916082855047965,239833,886,8142,257159,1350416,: has_class_term,16898,3448,50806,30029
hay:bale::lettuce:head,0.003569845940816689,3.704718549208213E-4,0.06021055089645089,660600,642463,258404,671309,655342,: has_class_term,16898,3448,2146,480046
hay:bale::bacon:strip,-0.027384827053559012,0.030461136139820915,0.003495067250916018,902622,398726,703031,888447,1134803,: has_class_term,16898,3448,13988,53263
hay:bale::clothing:article,0.010767769544952293,-0.012064473481031651,-0.03085001335762406,544624,699165,992595,554409,481201,: has_class_term,16898,3448,45783,167253
hay:bale::garlic:clove,0.2188457974033806,0.441607123782524,0.0649253526146355,1328,383,231890,1253,1273459,: has_class_term,16898,3448,5038,981
bacon:strip::paper:sheet,0.36992872664804954,0.5059674097858137,0.20707351962596396,59,15,5798,61,33044,: has_class_term,13988,53263,151272,28564
bacon:strip::bread:loaf,0.25459114712017633,0.5327918557192148,0.08394433283460474,442,88,118027,454,1141083,: has_class_term,13988,53263,23538,7992
bacon:strip::corn:ear,0.13690765772065913,0.18224870107849953,0.034663440184078465,24509,19195,361103,26439,325776,: has_class_term,13988,53263,24898,20900
bacon:strip::grass:blade,0.24318791879981752,0.2287412395645588,0.20005764205370577,1663,13313,6740,1487,9707,: has_class_term,13988,53263,38828,24449
bacon:strip::sand:grain,0.2124000648874004,0.35557166148897595,0.055925908028068363,3089,886,231210,3287,778546,: has_class_term,13988,53263,50806,30029
bacon:strip::lettuce:head,0.036947332508473346,3.704718549208213E-4,0.030657043345243683,382585,642463,389837,389102,329878,: has_class_term,13988,53263,2146,480046
bacon:strip::hay:bale,0.09069172289849155,0.31739981411082585,0.003495067250916018,117122,467,614458,124811,1310793,: has_class_term,13988,53263,16898,3448
bacon:strip::clothing:article,0.017184276816958947,-0.012064473481031651,0.118317009381581,496594,699165,48471,506573,424838,: has_class_term,13988,53263,45783,167253
bacon:strip::garlic:clove,0.2258059858103795,0.441607123782524,0.06042351225800719,1115,383,208645,1136,913371,: has_class_term,13988,53263,5038,981
clothing:article::paper:sheet,0.25244149381137826,0.5059674097858137,0.11626506181619983,4954,15,96250,4993,1295019,: has_class_term,45783,167253,151272,28564
clothing:article::bread:loaf,0.3112191620908391,0.5327918557192148,-0.04642608857716002,125,88,1064887,129,322435,: has_class_term,45783,167253,23538,7992
clothing:article::corn:ear,-0.005847594472558712,0.18224870107849953,-0.06710804864125626,792193,19195,1185449,792889,1320513,: has_class_term,45783,167253,24898,20900
clothing:article::grass:blade,0.057033045914342356,0.2287412395645588,-0.04334702514071913,286176,13313,1043734,298194,1260857,: has_class_term,45783,167253,38828,24449
clothing:article::sand:grain,0.03912715560133634,0.35557166148897595,-0.09762442387925407,426152,886,1292196,432598,1344444,: has_class_term,45783,167253,50806,30029
clothing:article::lettuce:head,-0.0980713411870821,3.704718549208213E-4,-0.14459328422814258,1292149,642464,1344001,1294701,1303288,: has_class_term,45783,167253,2146,480046
clothing:article::hay:bale,0.12126313845256786,0.31739981411082585,-0.03085001335762406,71620,467,950642,68354,1234522,: has_class_term,45783,167253,16898,3448
clothing:article::bacon:strip,-0.0078106466019863255,0.030461136139820915,0.118317009381581,767309,398726,92381,739826,1004802,: has_class_term,45783,167253,13988,53263
clothing:article::garlic:clove,0.18641256908376444,0.441607123782524,-0.0985286260881453,6267,383,1294272,5420,1275863,: has_class_term,45783,167253,5038,981
garlic:clove::paper:sheet,0.3382744582207716,0.5059674097858137,0.00824537539099991,51,15,668671,51,810803,: has_class_term,5038,981,151272,28564
garlic:clove::bread:loaf,0.42694198385920745,0.5327918557192148,0.22644352759787073,4,88,4399,4,30389,: has_class_term,5038,981,23538,7992
garlic:clove::corn:ear,0.10164655711608889,0.18224870107849953,0.11961485888324713,87972,19194,67798,94968,964694,: has_class_term,5038,981,24898,20900
garlic:clove::grass:blade,0.1765652776240977,0.2287412395645588,0.16077496997422625,15631,13312,24051,14126,398966,: has_class_term,5038,981,38828,24449
garlic:clove::sand:grain,0.24648272889748,0.35557166148897595,0.25452405284364416,2173,886,2146,2384,622545,: has_class_term,5038,981,50806,30029
garlic:clove::lettuce:head,0.07964066356336112,3.704718549208213E-4,0.09972584377493864,138351,642463,110030,142759,82734,: has_class_term,5038,981,2146,480046
garlic:clove::hay:bale,0.2305199495057536,0.31739981411082585,0.0649253526146355,3283,467,244867,3621,476402,: has_class_term,5038,981,16898,3448
garlic:clove::bacon:strip,0.043783603244516946,0.030461136139820915,0.06042351225800719,311473,398726,269288,314028,398396,: has_class_term,5038,981,13988,53263
garlic:clove::clothing:article,-0.04513057265976395,-0.012064473481031651,-0.0985286260881453,1026020,699165,1309689,1035181,1085974,: has_class_term,5038,981,45783,167253
corn:kernel::sand:grain,-0.10182791120736374,0.35557166148897595,0.14518644650262347,1308889,886,32205,1307768,1350666,: has_particle,24898,11901,50806,30029
corn:kernel::rice:grain,-0.0525968750219026,0.44518689341230383,0.14518644650262347,1159532,246,32205,1146942,1350659,: has_particle,24898,11901,65275,30029
corn:kernel::water:drop,0.20790808919416284,0.28710310232286795,0.06141107176210033,6485,2886,265459,6780,300010,: has_particle,24898,11901,582583,56734
corn:kernel::dust:mote,-0.05061699367655402,0.12860287288558694,-0.02381613073877055,1101358,34154,1022012,1086438,1341704,: has_particle,24898,11901,24658,878
sand:grain::corn:kernel,0.10857280758227536,0.12005425407404628,0.14518644650262347,65168,62763,26505,65587,285449,: has_particle,50806,30029,24898,11901
sand:grain::rice:grain,0.6569107893191608,0.44518689341230383,1.0000000000000002,2,247,1,2,1,: has_particle,50806,30029,65275,30029
sand:grain::water:drop,0.16783642786648395,0.28710310232286795,0.126233188220173,13898,2885,41395,14362,886457,: has_particle,50806,30029,582583,56734
sand:grain::dust:mote,0.045428953657708375,0.12860287288558694,0.10369776561631523,236318,34153,71712,222574,1046435,: has_particle,50806,30029,24658,878
rice:grain::corn:kernel,0.14556237473741507,0.12005425407404628,0.14518644650262347,22775,62763,26505,23466,85265,: has_particle,65275,30029,24898,11901
rice:grain::sand:grain,0.5885329306819749,0.35557166148897595,1.0000000000000002,1,886,1,1,1,: has_particle,65275,30029,50806,30029
rice:grain::water:drop,0.2829181648329685,0.28710310232286795,0.126233188220173,1210,2886,41395,1245,12572,: has_particle,65275,30029,582583,56734
rice:grain::dust:mote,0.052733007250203655,0.12860287288558694,0.10369776561631523,208920,34154,71712,204983,1077510,: has_particle,65275,30029,24658,878
water:drop::corn:kernel,0.0747696330206386,0.12005425407404628,0.06141107176210033,99377,62764,111225,99703,528726,: has_particle,582583,56734,24898,11901
water:drop::sand:grain,0.05852694394612271,0.35557166148897595,0.126233188220173,157784,885,22337,156428,1348213,: has_particle,582583,56734,50806,30029
water:drop::rice:grain,0.11938574820509712,0.44518689341230383,0.126233188220173,33735,247,22338,32175,1349372,: has_particle,582583,56734,65275,30029
water:drop::dust:mote,-0.010021474918185232,0.12860287288558694,-0.04344368384241327,572738,34153,807964,551121,1276745,: has_particle,582583,56734,24658,878
dust:mote::corn:kernel,-0.011083779219549957,0.12005425407404628,-0.02381613073877055,884944,62763,989372,894490,1323494,: has_particle,24658,878,24898,11901
dust:mote::sand:grain,0.10294093053293474,0.35557166148897595,0.10369776561631523,123334,885,115264,133626,1339862,: has_particle,24658,878,50806,30029
dust:mote::rice:grain,0.14113131135270712,0.44518689341230383,0.10369776561631523,41622,247,115264,43832,1349756,: has_particle,24658,878,65275,30029
dust:mote::water:drop,0.008114671207530256,0.28710310232286795,-0.04344368384241327,715840,2886,1118444,751226,1349580,: has_particle,24658,878,582583,56734
book:read::television:watch,0.27897255492280476,0.2154930759168774,0.22440389579649586,1204,11988,4625,1172,2011,: is_something_you,618158,113784,503507,69717
book:read::game:play,0.4697985717808814,0.5200718605587407,0.18046769175144686,3,13,13612,3,1002,: is_something_you,618158,113784,968383,579457
book:read::song:sing,0.6477035271656095,0.5148546414765248,0.3347095614568999,1,96,394,1,5,: is_something_you,618158,113784,768308,45766
book:read::food:eat,0.5426823342223804,0.4938605131464404,0.26734388469786796,2,41,1617,2,17,: is_something_you,618158,113784,235059,35315
book:read::beverage:drink,0.5573206815933873,0.6626106296248662,0.14564486527186912,3,3,30623,3,451,: is_something_you,618158,113784,8609,32986
book:read::car:drive,0.4737476261314752,0.49582750586036817,0.02994875875703488,6,82,309989,6,396,: is_something_you,618158,113784,288041,147578
book:read::bicycle:ride,0.3846217063341299,0.4833735655962847,0.02814778315179169,38,96,319455,39,27674,: is_something_you,618158,113784,26320,56646
television:watch::book:read,0.4271912037812594,0.43339718709554387,0.22440389579649586,8,212,2370,8,462,: is_something_you,503507,69717,618158,113784
television:watch::game:play,0.3399727965456669,0.5200718605587407,0.1994305547489032,110,13,4481,111,347242,: is_something_you,503507,69717,968383,579457
television:watch::song:sing,0.436404919883138,0.5148546414765248,0.2465757770283704,18,96,1303,18,2216,: is_something_you,503507,69717,768308,45766
television:watch::food:eat,0.529256756113461,0.4938605131464404,0.31208439389873316,1,41,229,1,8,: is_something_you,503507,69717,235059,35315
television:watch::beverage:drink,0.5986177424291231,0.6626106296248662,0.23302175247634785,1,3,1864,1,4,: is_something_you,503507,69717,8609,32986
television:watch::car:drive,0.42184982598532644,0.49582750586036817,0.16644845900200833,21,82,10384,20,3335,: is_something_you,503507,69717,288041,147578
television:watch::bicycle:ride,0.4887536966383435,0.4833735655962847,0.2967247333270506,4,96,354,4,44,: is_something_you,503507,69717,26320,56646
game:play::book:read,0.477131784995194,0.43339718709554387,0.18046769175144686,21,212,10704,21,66,: is_something_you,968383,579457,618158,113784
game:play::television:watch,0.18370413212361672,0.2154930759168774,0.1994305547489032,12750,11988,6098,13019,252100,: is_something_you,968383,579457,503507,69717
game:play::song:sing,0.6864552722812108,0.5148546414765248,0.45324970918756624,1,96,11,1,1,: is_something_you,968383,579457,768308,45766
game:play::food:eat,0.5357902742699439,0.4938605131464404,0.22654314000021214,1,41,2698,1,17,: is_something_you,968383,579457,235059,35315
game:play::beverage:drink,0.569013395707891,0.6626106296248662,0.14141195482450292,1,3,29450,1,406,: is_something_you,968383,579457,8609,32986
game:play::car:drive,0.3367080067069184,0.49582750586036817,0.17245023753899016,125,82,13353,133,917803,: is_something_you,968383,579457,288041,147578
game:play::bicycle:ride,0.32797799796885385,0.4833735655962847,0.15723309951504305,149,96,19767,151,960999,: is_something_you,968383,579457,26320,56646
song:sing::book:read,0.5817855854646448,0.43339718709554387,0.3347095614568999,1,212,588,1,9,: is_something_you,768308,45766,618158,113784
song:sing::television:watch,0.27424955880226276,0.2154930759168774,0.2465757770283704,705,11988,3626,687,2195,: is_something_you,768308,45766,503507,69717
song:sing::game:play,0.5871198896604211,0.5200718605587407,0.45324970918756624,1,13,74,1,17,: is_something_you,768308,45766,968383,579457
song:sing::food:eat,0.559121502896495,0.4938605131464404,0.4213021165367069,1,41,129,1,22,: is_something_you,768308,45766,235059,35315
song:sing::beverage:drink,0.5745832754541588,0.6626106296248662,0.2953843971288062,2,3,1271,2,583,: is_something_you,768308,45766,8609,32986
song:sing::car:drive,0.3766499628390895,0.49582750586036817,0.029830686276681485,40,82,352688,42,165657,: is_something_you,768308,45766,288041,147578
song:sing::bicycle:ride,0.3468501323076008,0.4833735655962847,0.22484583970881036,96,96,5921,93,466024,: is_something_you,768308,45766,26320,56646
food:eat::book:read,0.5591748518849726,0.43339718709554387,0.26734388469786796,5,212,3234,5,8,: is_something_you,235059,35315,618158,113784
food:eat::television:watch,0.30561341933140784,0.2154930759168774,0.31208439389873316,504,11988,1424,479,972,: is_something_you,235059,35315,503507,69717
food:eat::game:play,0.6148085138523426,0.5200718605587407,0.22654314000021214,1,13,6706,1,1,: is_something_you,235059,35315,968383,579457
food:eat::song:sing,0.6328149297838764,0.5148546414765248,0.4213021165367069,3,96,182,3,1,: is_something_you,235059,35315,768308,45766
food:eat::beverage:drink,0.6830542341844195,0.6626106296248662,0.6502354518466233,1,3,6,1,2,: is_something_you,235059,35315,8609,32986
food:eat::car:drive,0.4461707363879442,0.49582750586036817,0.14623780246451565,15,82,27071,16,3533,: is_something_you,235059,35315,288041,147578
food:eat::bicycle:ride,0.5487207901984055,0.4833735655962847,0.2226913340196638,2,96,7212,2,35,: is_something_you,235059,35315,26320,56646
beverage:drink::book:read,0.5084837378320249,0.43339718709554387,0.14564486527186912,17,212,33448,18,194,: is_something_you,8609,32986,618158,113784
beverage:drink::television:watch,0.33509662991440753,0.2154930759168774,0.23302175247634785,391,11988,9292,389,1230,: is_something_you,8609,32986,503507,69717
beverage:drink::game:play,0.55259439625919,0.5200718605587407,0.14141195482450292,2,13,35820,2,328,: is_something_you,8609,32986,968383,579457
beverage:drink::song:sing,0.6163150520749892,0.5148546414765248,0.2953843971288062,10,96,3640,10,1,: is_something_you,8609,32986,768308,45766
beverage:drink::food:eat,0.6947585391155249,0.4938605131464404,0.6502354518466233,1,40,5,1,1,: is_something_you,8609,32986,235059,35315
beverage:drink::car:drive,0.4398522951164707,0.49582750586036817,0.114603137666221,46,82,57998,46,26558,: is_something_you,8609,32986,288041,147578
beverage:drink::bicycle:ride,0.5226061470905755,0.4833735655962847,0.26815929959262585,10,96,5509,10,537,: is_something_you,8609,32986,26320,56646
car:drive::book:read,0.4196892141337343,0.43339718709554387,0.02994875875703488,24,212,240323,25,493,: is_something_you,288041,147578,618158,113784
car:drive::television:watch,0.1744409776731109,0.2154930759168774,0.16644845900200833,12780,11988,11189,11987,227133,: is_something_you,288041,147578,503507,69717
car:drive::game:play,0.46903946833074184,0.5200718605587407,0.17245023753899016,2,13,9807,2,632,: is_something_you,288041,147578,968383,579457
car:drive::song:sing,0.43585153271203353,0.5148546414765248,0.029830686276681485,25,96,240902,24,6672,: is_something_you,288041,147578,768308,45766
car:drive::food:eat,0.44823476228698,0.4938605131464404,0.14623780246451565,8,41,17497,8,999,: is_something_you,288041,147578,235059,35315
car:drive::beverage:drink,0.43393637778645167,0.6626106296248662,0.114603137666221,3,3,36027,3,1019415,: is_something_you,288041,147578,8609,32986
car:drive::bicycle:ride,0.37507358727989454,0.4833735655962847,0.49462540664550037,57,95,4,53,93137,: is_something_you,288041,147578,26320,56646
bicycle:ride::book:read,0.39078888465088185,0.43339718709554387,0.02814778315179169,55,212,273331,56,6125,: is_something_you,26320,56646,618158,113784
bicycle:ride::television:watch,0.32536412295872164,0.2154930759168774,0.2967247333270506,462,11988,1332,472,253,: is_something_you,26320,56646,503507,69717
bicycle:ride::game:play,0.44046838061827637,0.5200718605587407,0.15723309951504305,10,13,18243,10,8120,: is_something_you,26320,56646,968383,579457
bicycle:ride::song:sing,0.5013225354592876,0.5148546414765248,0.22484583970881036,21,96,4831,20,93,: is_something_you,26320,56646,768308,45766
